DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,14,900,0,14
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,7,900,0,7
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,2,900,0,2
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,6,900,0,6
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,3,900,0,3
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,3,900,0,3
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,7,900,0,7
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,3,900,0,3
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,4,900,0,4
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,0,900,0,0
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,1,900,0,1
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,1,900,0,1
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,1,900,0,1
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,9,900,0,9
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,11,900,0,11
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,10,900,0,10
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,2,900,0,2
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,5,900,0,5
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,3,900,0,3
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,2,900,0,2
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,6,900,0,6
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,4,900,0,4
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,0,900,0,0
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,1,900,0,1
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,1,900,0,1
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,0,900,0,0
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,7,900,0,7
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,13,900,0,13
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,8,900,0,8
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,5,900,0,5
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,6,900,0,6
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,2,900,0,2
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,3,900,0,3
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,6,900,0,6
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,5,900,0,5
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,1,900,0,1
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,1,900,0,1
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,0,900,0,0
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,0,900,0,0
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,8,900,0,8
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,11,900,0,11
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,6,900,0,6
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,3,900,0,3
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,6,900,0,6
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,1,900,0,1
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,2,900,0,2
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,7,900,0,7
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,6,900,0,6
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,02,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,0,900,0,0
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,2,900,0,2
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,0,900,0,0
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,0,900,0,0
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,8,900,0,8
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,10,900,0,10
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,7,900,0,7
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,3,900,0,3
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,4,900,0,4
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,2,900,0,2
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,1,900,0,1
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,7,900,0,7
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,3,900,0,3
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,6,900,0,6
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,02,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,0,900,0,0
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,2,900,0,2
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,0,900,0,0
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,3,900,0,3
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,1,900,0,1
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,8,900,0,8
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,11,900,0,11
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,7,900,0,7
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,1,900,0,1
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,5,900,0,5
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,2,900,0,2
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,2,900,0,2
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,6,900,0,6
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,5,900,0,5
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,02,45,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,1,900,0,1
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,0,900,0,0
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,9,900,0,9
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,10,900,0,10
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,8,900,0,8
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,6,900,0,6
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,3,900,0,3
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,6,900,0,6
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,3,900,0,3
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,03,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,1,900,0,1
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,1,900,0,1
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,0,900,0,0
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,11,900,0,11
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,10,900,0,10
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,7,900,0,7
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,4,900,0,4
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,5,900,0,5
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,3,900,0,3
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
01/09/2023,03,15,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,8,66911,900,0,0,900,0,0
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,1,5230,900,0,1,900,0,1
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,2,2100,900,0,2,900,0,2
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,3,2350,900,0,1,900,0,1
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,4,1000,900,0,2,900,0,2
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,7,2561,900,0,1,900,0,1
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,1,8,66911,900,0,0,900,0,0
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,1,5230,900,0,9,900,0,9
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,2,2100,900,0,10,900,0,10
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,3,2350,900,0,6,900,0,6
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,4,1000,900,0,2,900,0,2
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,7,2561,900,0,5,900,0,5
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,2,8,66911,900,0,2,900,0,2
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,1,5230,900,0,2,900,0,2
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,2,2100,900,0,5,900,0,5
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,3,2350,900,0,2,900,0,2
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,4,1000,900,0,3,900,0,3
01/09/2023,03,30,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,VALLEY_GROVE,243702,3,7,2561,900,0,2,900,0,2
